block_number,total_supply,timestamp,time
16236484,0,1671666851,2022-12-21 23:54:11
16243684,0,1671753515,2022-12-22 23:58:35
16250784,0,1671838955,2022-12-23 23:42:35
16257984,0,1671925763,2022-12-24 23:49:23
16265184,0,1672012547,2022-12-25 23:55:47
16272284,0,1672098203,2022-12-26 23:43:23
16279484,0,1672185131,2022-12-27 23:52:11
16286684,0,1672271855,2022-12-28 23:57:35
16293784,0,1672357523,2022-12-29 23:45:23
16300984,0,1672444331,2022-12-30 23:52:11
16308184,0,1672531139,2022-12-31 23:58:59
16315284,0,1672616663,2023-01-01 23:44:23
16322484,0,1672703423,2023-01-02 23:50:23
16329684,0,1672790207,2023-01-03 23:56:47
16336784,0,1672875767,2023-01-04 23:42:47
16343984,0,1672962731,2023-01-05 23:52:11
16351084,0,1673048399,2023-01-06 23:39:59
16358284,0,1673135255,2023-01-07 23:47:35
16365484,0,1673222075,2023-01-08 23:54:35
16372584,0,1673307671,2023-01-09 23:41:11
16379784,0,1673394479,2023-01-10 23:47:59
16386984,0,1673481419,2023-01-11 23:56:59
16394084,0,1673567135,2023-01-12 23:45:35
16401284,0,1673654003,2023-01-13 23:53:23
16408484,0,1673740763,2023-01-14 23:59:23
16415584,0,1673826599,2023-01-15 23:49:59
16422784,0,1673913491,2023-01-16 23:58:11
16429884,0,1673999039,2023-01-17 23:43:59
16437084,0,1674085847,2023-01-18 23:50:47
16444284,0,1674172739,2023-01-19 23:58:59
16451384,0,1674258323,2023-01-20 23:45:23
16458584,0,1674345143,2023-01-21 23:52:23
16465684,0,1674430847,2023-01-22 23:40:47
16472884,0,1674517655,2023-01-23 23:47:35
16480084,0,1674604475,2023-01-24 23:54:35
16487184,0,1674690155,2023-01-25 23:42:35
16494384,0,1674776987,2023-01-26 23:49:47
16501584,0,1674863951,2023-01-27 23:59:11
16508684,0,1674949511,2023-01-28 23:45:11
16515884,0,1675036415,2023-01-29 23:53:35
16523084,0,1675123199,2023-01-30 23:59:59
16530184,0,1675208843,2023-01-31 23:47:23
16537384,0,1675295735,2023-02-01 23:55:35
16544484,0,1675381643,2023-02-02 23:47:23
16551684,0,1675468607,2023-02-03 23:56:47
16558784,0,1675554311,2023-02-04 23:45:11
16565984,0,1675641143,2023-02-05 23:52:23
16573184,0,1675727939,2023-02-06 23:58:59
16580284,0,1675813763,2023-02-07 23:49:23
16587384,0,1675899695,2023-02-08 23:41:35
16594584,0,1675986635,2023-02-09 23:50:35
16601784,0,1676073419,2023-02-10 23:56:59
16608884,0,1676159111,2023-02-11 23:45:11
16616084,0,1676246027,2023-02-12 23:53:47
16623184,0,1676331707,2023-02-13 23:41:47
16630384,0,1676418743,2023-02-14 23:52:23
16637484,0,1676504519,2023-02-15 23:41:59
16644684,0,1676591423,2023-02-16 23:50:23
16651784,0,1676677859,2023-02-17 23:50:59
16658884,0,1676764151,2023-02-18 23:49:11
16665984,0,1676850335,2023-02-19 23:45:35
16673184,0,1676937599,2023-02-20 23:59:59
16680284,0,1677023807,2023-02-21 23:56:47
16687384,0,1677110267,2023-02-22 23:57:47
16694484,0,1677196439,2023-02-23 23:53:59
16701584,0,1677283031,2023-02-24 23:57:11
16708684,0,1677369287,2023-02-25 23:54:47
16715784,0,1677455459,2023-02-26 23:50:59
16722884,0,1677541463,2023-02-27 23:44:23
16729984,0,1677627719,2023-02-28 23:41:59
16737184,0,1677715139,2023-03-01 23:58:59
16744284,0,1677801551,2023-03-02 23:59:11
16751384,0,1677887963,2023-03-03 23:59:23
16758484,0,1677974267,2023-03-04 23:57:47
16765584,0,1678060427,2023-03-05 23:53:47
16772684,0,1678146683,2023-03-06 23:51:23
16779784,0,1678232891,2023-03-07 23:48:11
16786884,0,1678319231,2023-03-08 23:47:11
16793984,0,1678405451,2023-03-09 23:44:11
16801084,0,1678492067,2023-03-10 23:47:47
16808184,0,1678578323,2023-03-11 23:45:23
16815284,0,1678664591,2023-03-12 23:43:11
16822484,0,1678751903,2023-03-13 23:58:23
16829584,0,1678838099,2023-03-14 23:54:59
16836684,0,1678924487,2023-03-15 23:54:47
16843784,0,1679010659,2023-03-16 23:50:59
16850884,0,1679096855,2023-03-17 23:47:35
16857984,0,1679183015,2023-03-18 23:43:35
16865084,0,1679269235,2023-03-19 23:40:35
16872284,0,1679356463,2023-03-20 23:54:23
16879384,0,1679442671,2023-03-21 23:51:11
16886484,0,1679528771,2023-03-22 23:46:11
16893584,0,1679615111,2023-03-23 23:45:11
16900684,0,1679701271,2023-03-24 23:41:11
16907884,0,1679788619,2023-03-25 23:56:59
16914984,0,1679874743,2023-03-26 23:52:23
16922084,0,1679960951,2023-03-27 23:49:11
16929184,0,1680047219,2023-03-28 23:46:59
16936284,0,1680133475,2023-03-29 23:44:35
16943384,0,1680219635,2023-03-30 23:40:35
16950584,0,1680306983,2023-03-31 23:56:23
16957684,0,1680393203,2023-04-01 23:53:23
16964784,0,1680479627,2023-04-02 23:53:47
16971884,0,1680566291,2023-04-03 23:58:11
16978884,0,1680652439,2023-04-04 23:53:59
16985884,0,1680738335,2023-04-05 23:45:35
16992884,0,1680824759,2023-04-06 23:45:59
16999984,0,1680911699,2023-04-07 23:54:59
17006984,0,1680997343,2023-04-08 23:42:23
17014084,0,1681084415,2023-04-09 23:53:35
17021084,0,1681169975,2023-04-10 23:39:35
17028184,0,1681256903,2023-04-11 23:48:23
17035184,0,1681343003,2023-04-12 23:43:23
17041684,0,1681429415,2023-04-13 23:43:35
17048684,0,1681515731,2023-04-14 23:42:11
17055784,0,1681603103,2023-04-15 23:58:23
17062784,0,1681688999,2023-04-16 23:49:59
17069884,0,1681775831,2023-04-17 23:57:11
17076884,0,1681861403,2023-04-18 23:43:23
17083984,0,1681948031,2023-04-19 23:47:11
17090984,0,1682034083,2023-04-20 23:41:23
17098084,0,1682120531,2023-04-21 23:42:11
17099984,0,1682143475,2023-04-22 06:04:35
