block_number,total_supply,timestamp,time
15842762,825600609719851154284962,1666914167,2022-10-27 23:42:47
15849962,827473189970555853186784,1667001143,2022-10-28 23:52:23
15857062,829595304406494961690715,1667086943,2022-10-29 23:42:23
15864262,831067858318211829841593,1667173727,2022-10-30 23:48:47
15871462,832513964889392126197156,1667260595,2022-10-31 23:56:35
15878562,833393086422542108068054,1667346539,2022-11-01 23:48:59
15885762,841396152086198269262031,1667433479,2022-11-02 23:57:59
15892862,843512498669777179856511,1667519219,2022-11-03 23:46:59
15900062,845239612504609834932832,1667606003,2022-11-04 23:53:23
15907162,847167320919113435901105,1667691707,2022-11-05 23:41:47
15914362,848968134525546230153579,1667778503,2022-11-06 23:48:23
15921562,849867283053492803503425,1667865287,2022-11-07 23:54:47
15928662,851593275911637638808968,1667950907,2022-11-08 23:41:47
15935862,858612438257776358950171,1668037955,2022-11-09 23:52:35
15942962,865966935217233757161574,1668123623,2022-11-10 23:40:23
15950162,868804778261103186626788,1668210611,2022-11-11 23:50:11
15957362,878646374793052390332377,1668297395,2022-11-12 23:56:35
15964462,881420132506377554810802,1668382931,2022-11-13 23:42:11
15971662,889213256401864726177153,1668469715,2022-11-14 23:48:35
15978862,889762906953182688776237,1668556715,2022-11-15 23:58:35
15985962,897947822556430816890465,1668642503,2022-11-16 23:48:23
15993162,900119748421045693391894,1668729407,2022-11-17 23:56:47
16000262,901578773515501555591352,1668815075,2022-11-18 23:44:35
16007462,910612954622068779773621,1668901919,2022-11-19 23:51:59
16014662,912089965082929375597283,1668988763,2022-11-20 23:59:23
16021762,912768318521422371858151,1669074407,2022-11-21 23:46:47
16028962,920260638759358818093193,1669161407,2022-11-22 23:56:47
16036062,921847509958967388634787,1669247351,2022-11-23 23:49:11
16043262,924323707297734352088006,1669334171,2022-11-24 23:56:11
16050362,927058733219951007635332,1669419899,2022-11-25 23:44:59
16057562,929424263527366377492239,1669506791,2022-11-26 23:53:11
16064662,931374849049391466766894,1669592471,2022-11-27 23:41:11
16071862,938765323393234144135678,1669679171,2022-11-28 23:46:11
16079062,940014425754636601712269,1669766159,2022-11-29 23:55:59
16086162,940347705460290735569524,1669851947,2022-11-30 23:45:47
16093362,940352185077190896147624,1669938791,2022-12-01 23:53:11
16100562,942219236389419249972636,1670025587,2022-12-02 23:59:47
16107662,944102608765785010290185,1670111231,2022-12-03 23:47:11
16114862,946601985579620565816117,1670198183,2022-12-04 23:56:23
16121962,955376904215909760097061,1670284055,2022-12-05 23:47:35
16129162,956432704484169333615152,1670370815,2022-12-06 23:53:35
16136262,957903764371784568862674,1670457515,2022-12-07 23:58:35
16143362,960597198983706106603497,1670543159,2022-12-08 23:45:59
16150562,962161488630691786935108,1670630159,2022-12-09 23:55:59
16157662,964431203583973504231812,1670715767,2022-12-10 23:42:47
16164862,966515045561135959206466,1670802659,2022-12-11 23:50:59
