block_number,total_supply,timestamp,time
14084274,0,1643240858,2022-01-26 23:47:38
14090774,0,1643327406,2022-01-27 23:50:06
14097274,0,1643414137,2022-01-28 23:55:37
14103674,0,1643499675,2022-01-29 23:41:15
14110274,0,1643586884,2022-01-30 23:54:44
14116674,0,1643672357,2022-01-31 23:39:17
14123174,0,1643758824,2022-02-01 23:40:24
14129674,0,1643845800,2022-02-02 23:50:00
14136074,0,1643932048,2022-02-03 23:47:28
14142674,0,1644018906,2022-02-04 23:55:06
14149074,0,1644105541,2022-02-05 23:59:01
14155574,0,1644191413,2022-02-06 23:50:13
14162074,0,1644278311,2022-02-07 23:58:31
14168474,0,1644364225,2022-02-08 23:50:25
14174974,0,1644450912,2022-02-09 23:55:12
14181374,0,1644536859,2022-02-10 23:47:39
14187874,0,1644623078,2022-02-11 23:44:38
14194374,0,1644709978,2022-02-12 23:52:58
14200874,0,1644796578,2022-02-13 23:56:18
14207274,0,1644882352,2022-02-14 23:45:52
14213774,0,1644968635,2022-02-15 23:43:55
14220174,0,1645054857,2022-02-16 23:40:57
14226674,0,1645141169,2022-02-17 23:39:29
14233074,0,1645227676,2022-02-18 23:41:16
14239474,0,1645313895,2022-02-19 23:38:15
14246074,0,1645401406,2022-02-20 23:56:46
14252474,0,1645487437,2022-02-21 23:50:37
14258974,0,1645574206,2022-02-22 23:56:46
14265374,0,1645659391,2022-02-23 23:36:31
14271874,0,1645746207,2022-02-24 23:43:27
14278374,0,1645833497,2022-02-25 23:58:17
14284774,0,1645919010,2022-02-26 23:43:30
14291274,0,1646005263,2022-02-27 23:41:03
14297674,0,1646091572,2022-02-28 23:39:32
14304174,0,1646177977,2022-03-01 23:39:37
14310574,0,1646264260,2022-03-02 23:37:40
14317074,0,1646351336,2022-03-03 23:48:56
14323574,0,1646437990,2022-03-04 23:53:10
14329974,0,1646524731,2022-03-05 23:58:51
14336374,0,1646610846,2022-03-06 23:54:06
14342774,0,1646696613,2022-03-07 23:43:33
14349174,0,1646783120,2022-03-08 23:45:20
14355674,0,1646869517,2022-03-09 23:45:17
14362174,0,1646956209,2022-03-10 23:50:09
14368474,0,1647041940,2022-03-11 23:39:00
14374974,0,1647128469,2022-03-12 23:41:09
14381374,0,1647215762,2022-03-13 23:56:02
14387774,0,1647301317,2022-03-14 23:41:57
14394174,0,1647387721,2022-03-15 23:42:01
14400574,0,1647474235,2022-03-16 23:43:55
14407074,0,1647561574,2022-03-17 23:59:34
14413474,0,1647647812,2022-03-18 23:56:52
14419874,0,1647733540,2022-03-19 23:45:40
14426274,0,1647819481,2022-03-20 23:38:01
14432774,0,1647907193,2022-03-21 23:59:53
14439174,0,1647992923,2022-03-22 23:48:43
14445574,0,1648078699,2022-03-23 23:38:19
14452074,0,1648166261,2022-03-24 23:57:41
14458474,0,1648252352,2022-03-25 23:52:32
14464874,0,1648338579,2022-03-26 23:49:39
14471274,0,1648425024,2022-03-27 23:50:24
14477674,0,1648510747,2022-03-28 23:39:07
14484174,0,1648597768,2022-03-29 23:49:28
14490574,0,1648684279,2022-03-30 23:51:19
14496974,0,1648770397,2022-03-31 23:46:37
14503374,0,1648856296,2022-04-01 23:38:16
14509774,0,1648943437,2022-04-02 23:50:37
14516174,0,1649029521,2022-04-03 23:45:21
14522474,0,1649115162,2022-04-04 23:32:42
14528974,0,1649202782,2022-04-05 23:53:02
14535374,0,1649288851,2022-04-06 23:47:31
14541774,0,1649375065,2022-04-07 23:44:25
14548174,0,1649462285,2022-04-08 23:58:05
14554574,0,1649548251,2022-04-09 23:50:51
14560974,0,1649634754,2022-04-10 23:52:34
14567374,0,1649720490,2022-04-11 23:41:30
14573874,0,1649807534,2022-04-12 23:52:14
14580174,0,1649893779,2022-04-13 23:49:39
14586574,0,1649980190,2022-04-14 23:49:50
14592974,0,1650066378,2022-04-15 23:46:18
14599374,0,1650152645,2022-04-16 23:44:05
14605874,0,1650239920,2022-04-17 23:58:40
14612174,0,1650325546,2022-04-18 23:45:46
14618574,0,1650411695,2022-04-19 23:41:35
14624974,0,1650497816,2022-04-20 23:36:56
14631274,0,1650584490,2022-04-21 23:41:30
14637674,0,1650670805,2022-04-22 23:40:05
14644074,0,1650757430,2022-04-23 23:43:50
14650474,0,1650844393,2022-04-24 23:53:13
14656774,0,1650930214,2022-04-25 23:43:34
14663174,0,1651017561,2022-04-26 23:59:21
14669474,0,1651103010,2022-04-27 23:43:30
14675874,0,1651190047,2022-04-28 23:54:07
14682274,0,1651276715,2022-04-29 23:58:35
14688574,0,1651362484,2022-04-30 23:48:04
14694974,0,1651449068,2022-05-01 23:51:08
14701274,0,1651534736,2022-05-02 23:38:56
14707674,0,1651621949,2022-05-03 23:52:29
14713874,0,1651707554,2022-05-04 23:39:14
14720174,0,1651794027,2022-05-05 23:40:27
14726474,0,1651880380,2022-05-06 23:39:40
14732774,0,1651967401,2022-05-07 23:50:01
14739074,0,1652053386,2022-05-08 23:43:06
14745274,0,1652139633,2022-05-09 23:40:33
14751474,0,1652225973,2022-05-10 23:39:33
14757874,0,1652313285,2022-05-11 23:54:45
14764074,0,1652399859,2022-05-12 23:57:39
14770374,0,1652485276,2022-05-13 23:41:16
14776674,0,1652572589,2022-05-14 23:56:29
14782974,0,1652659140,2022-05-15 23:59:00
14789174,0,1652744070,2022-05-16 23:34:30
14795474,0,1652830995,2022-05-17 23:43:15
14801774,0,1652918145,2022-05-18 23:55:45
14807874,0,1653004366,2022-05-19 23:52:46
14813974,0,1653089922,2022-05-20 23:38:42
14820174,0,1653176957,2022-05-21 23:49:17
14826274,0,1653262925,2022-05-22 23:42:05
14832474,0,1653349423,2022-05-23 23:43:43
14838574,0,1653435738,2022-05-24 23:42:18
14844774,0,1653522809,2022-05-25 23:53:29
14850874,0,1653609295,2022-05-26 23:54:55
14857074,0,1653695544,2022-05-27 23:52:24
14863274,0,1653782373,2022-05-28 23:59:33
14869374,0,1653867985,2022-05-29 23:46:25
14875474,0,1653954316,2022-05-30 23:45:16
14881674,0,1654041551,2022-05-31 23:59:11
